bias,positive,negative,sentiment
1.0,27.0,3711.0,0.0
1.0,7.0,3681.0,0.0
1.0,347.0,4276.0,0.0
1.0,430.0,4203.0,0.0
1.0,38.0,3695.0,0.0
1.0,101.0,3837.0,0.0
1.0,53.0,3715.0,0.0
1.0,150.0,3910.0,0.0
1.0,105.0,3823.0,0.0
1.0,127.0,3943.0,0.0
1.0,59.0,3754.0,0.0
1.0,2.0,3670.0,0.0
1.0,1.0,3664.0,0.0
1.0,2.0,3666.0,0.0
1.0,132.0,3810.0,0.0
1.0,355.0,4084.0,0.0
1.0,101.0,132.0,0.0
1.0,31.0,3741.0,0.0
1.0,622.0,4478.0,0.0
1.0,54.0,3775.0,0.0
1.0,184.0,3829.0,0.0
1.0,341.0,4162.0,0.0
1.0,3.0,3670.0,0.0
1.0,470.0,8150.0,0.0
1.0,77.0,3761.0,0.0
1.0,6.0,3680.0,0.0
1.0,68.0,3739.0,0.0
1.0,110.0,4009.0,0.0
1.0,330.0,4045.0,0.0
1.0,36.0,3742.0,0.0
1.0,330.0,764.0,0.0
1.0,116.0,3809.0,0.0
1.0,113.0,3885.0,0.0
1.0,248.0,3822.0,0.0
1.0,38.0,3703.0,0.0
1.0,101.0,848.0,0.0
1.0,201.0,4000.0,0.0
1.0,218.0,3751.0,0.0
1.0,543.0,4616.0,0.0
1.0,59.0,3698.0,0.0
1.0,51.0,3742.0,0.0
1.0,281.0,4163.0,0.0
1.0,1.0,3675.0,0.0
1.0,183.0,3778.0,0.0
1.0,158.0,3841.0,0.0
1.0,387.0,4121.0,0.0
1.0,1.0,3666.0,0.0
1.0,2.0,3675.0,0.0
1.0,432.0,4069.0,0.0
1.0,6.0,3677.0,0.0
1.0,171.0,487.0,0.0
1.0,1.0,3668.0,0.0
1.0,59.0,3810.0,0.0
1.0,41.0,3723.0,0.0
1.0,35.0,3689.0,0.0
1.0,62.0,3721.0,0.0
1.0,91.0,3885.0,0.0
1.0,121.0,3773.0,0.0
1.0,32.0,3692.0,0.0
1.0,4.0,3676.0,0.0
1.0,205.0,3874.0,0.0
1.0,3.0,3666.0,0.0
1.0,7.0,3678.0,0.0
1.0,346.0,773.0,0.0
1.0,19.0,3904.0,0.0
1.0,25.0,3680.0,0.0
1.0,14.0,3782.0,0.0
1.0,90.0,3891.0,0.0
1.0,976.0,4831.0,0.0
1.0,32.0,3711.0,0.0
1.0,176.0,3847.0,0.0
1.0,2.0,3667.0,0.0
1.0,358.0,3835.0,0.0
1.0,81.0,3906.0,0.0
1.0,79.0,3783.0,0.0
1.0,1.0,3666.0,0.0
1.0,1.0,3664.0,0.0
1.0,298.0,4087.0,0.0
1.0,185.0,3812.0,0.0
1.0,515.0,4505.0,0.0
1.0,9.0,7333.0,0.0
1.0,154.0,4046.0,0.0
1.0,146.0,3759.0,0.0
1.0,806.0,4711.0,0.0
1.0,367.0,4034.0,0.0
1.0,192.0,3930.0,0.0
1.0,38.0,3800.0,0.0
1.0,33.0,3939.0,0.0
1.0,105.0,3799.0,0.0
1.0,413.0,4028.0,0.0
1.0,383.0,4070.0,0.0
1.0,741.0,4546.0,0.0
1.0,70.0,3754.0,0.0
1.0,491.0,4385.0,0.0
1.0,50.0,52.0,0.0
1.0,24.0,415.0,0.0
1.0,22.0,14700.0,0.0
1.0,109.0,3912.0,0.0
1.0,449.0,4173.0,0.0
1.0,207.0,3976.0,0.0
1.0,216.0,633.0,0.0
1.0,576.0,4166.0,0.0
1.0,106.0,3787.0,0.0
1.0,21.0,3904.0,0.0
1.0,29.0,3913.0,0.0
1.0,325.0,4102.0,0.0
1.0,13.0,3679.0,0.0
1.0,97.0,478.0,0.0
1.0,88.0,3762.0,0.0
1.0,190.0,3855.0,0.0
1.0,148.0,3937.0,0.0
1.0,163.0,3814.0,0.0
1.0,348.0,3843.0,0.0
1.0,142.0,3831.0,0.0
1.0,16.0,3735.0,0.0
1.0,188.0,3845.0,0.0
1.0,20.0,3907.0,0.0
1.0,187.0,3924.0,0.0
1.0,36.0,658.0,0.0
1.0,4.0,3674.0,0.0
1.0,118.0,3902.0,0.0
1.0,19.0,3727.0,0.0
1.0,300.0,388.0,0.0
1.0,197.0,982.0,0.0
1.0,200.0,735.0,0.0
1.0,21.0,3695.0,0.0
1.0,953.0,4669.0,0.0
1.0,56.0,3797.0,0.0
1.0,1.0,3664.0,0.0
1.0,17.0,3673.0,0.0
1.0,164.0,4011.0,0.0
1.0,197.0,4043.0,0.0
1.0,188.0,3982.0,0.0
1.0,6.0,3700.0,0.0
1.0,18.0,3902.0,0.0
1.0,423.0,4115.0,0.0
1.0,303.0,4095.0,0.0
1.0,31.0,529.0,0.0
1.0,8.0,3679.0,0.0
1.0,293.0,4067.0,0.0
1.0,1.0,3663.0,0.0
1.0,102.0,3762.0,0.0
1.0,246.0,4091.0,0.0
1.0,236.0,3980.0,0.0
1.0,98.0,3742.0,0.0
1.0,151.0,3818.0,0.0
1.0,71.0,3767.0,0.0
1.0,66.0,3773.0,0.0
1.0,245.0,3925.0,0.0
1.0,121.0,3922.0,0.0
1.0,29.0,3688.0,0.0
1.0,798.0,4988.0,0.0
1.0,35.0,3796.0,0.0
1.0,162.0,3982.0,0.0
1.0,279.0,3946.0,0.0
1.0,59.0,3722.0,0.0
1.0,2.0,381.0,0.0
1.0,20.0,3712.0,0.0
1.0,4.0,3689.0,0.0
1.0,346.0,3964.0,0.0
1.0,189.0,562.0,0.0
1.0,606.0,4464.0,0.0
1.0,467.0,4185.0,0.0
1.0,696.0,4582.0,0.0
1.0,26.0,397.0,0.0
1.0,1.0,3664.0,0.0
1.0,94.0,3794.0,0.0
1.0,279.0,22217.0,0.0
1.0,250.0,3830.0,0.0
1.0,205.0,7636.0,0.0
1.0,173.0,747.0,0.0
1.0,57.0,3703.0,0.0
1.0,86.0,3724.0,0.0
1.0,19.0,389.0,0.0
1.0,155.0,3844.0,0.0
1.0,375.0,3960.0,0.0
1.0,688.0,4365.0,0.0
1.0,89.0,3751.0,0.0
1.0,3.0,3670.0,0.0
1.0,28.0,3692.0,0.0
1.0,11.0,410.0,0.0
1.0,205.0,3969.0,0.0
1.0,470.0,869.0,0.0
1.0,148.0,3792.0,0.0
1.0,400.0,4166.0,0.0
1.0,182.0,3892.0,0.0
1.0,294.0,4125.0,0.0
1.0,216.0,3871.0,0.0
1.0,170.0,3850.0,0.0
1.0,0.0,390.0,0.0
1.0,400.0,4152.0,0.0
1.0,1.0,3670.0,0.0
1.0,408.0,4402.0,0.0
1.0,40.0,3713.0,0.0
1.0,194.0,610.0,0.0
1.0,322.0,828.0,0.0
1.0,6.0,3673.0,0.0
1.0,3.0,3668.0,0.0
1.0,595.0,4336.0,0.0
1.0,137.0,548.0,0.0
1.0,424.0,4340.0,0.0
1.0,347.0,3957.0,0.0
1.0,6.0,3677.0,0.0
1.0,337.0,3791.0,0.0
1.0,40.0,469.0,0.0
1.0,522.0,3787.0,0.0
1.0,124.0,3758.0,0.0
1.0,165.0,3821.0,0.0
1.0,104.0,3756.0,0.0
1.0,201.0,4220.0,0.0
1.0,227.0,778.0,0.0
1.0,105.0,3771.0,0.0
1.0,446.0,4509.0,0.0
1.0,529.0,4342.0,0.0
1.0,81.0,3909.0,0.0
1.0,448.0,4199.0,0.0
1.0,6.0,3721.0,0.0
1.0,49.0,3708.0,0.0
1.0,1.0,3664.0,0.0
1.0,121.0,3924.0,0.0
1.0,213.0,4020.0,0.0
1.0,6.0,3665.0,0.0
1.0,434.0,4209.0,0.0
1.0,95.0,3806.0,0.0
1.0,853.0,4594.0,0.0
1.0,1.0,3670.0,0.0
1.0,21.0,3718.0,0.0
1.0,84.0,4005.0,0.0
1.0,455.0,4240.0,0.0
1.0,282.0,4085.0,0.0
1.0,123.0,3799.0,0.0
1.0,15.0,3786.0,0.0
1.0,239.0,3956.0,0.0
1.0,128.0,3809.0,0.0
1.0,206.0,3910.0,0.0
1.0,1.0,3665.0,0.0
1.0,21.0,3724.0,0.0
1.0,152.0,3790.0,0.0
1.0,152.0,3921.0,0.0
1.0,76.0,3797.0,0.0
1.0,397.0,4188.0,0.0
1.0,59.0,107.0,0.0
1.0,18.0,3902.0,0.0
1.0,195.0,3878.0,0.0
1.0,11.0,3685.0,0.0
1.0,334.0,3983.0,0.0
1.0,17.0,3691.0,0.0
1.0,4.0,3668.0,0.0
1.0,52.0,3720.0,0.0
1.0,354.0,4206.0,0.0
1.0,75.0,3779.0,0.0
1.0,11.0,3673.0,0.0
1.0,418.0,3987.0,0.0
1.0,7.0,3699.0,0.0
1.0,51.0,7418.0,0.0
1.0,118.0,839.0,0.0
1.0,509.0,4349.0,0.0
1.0,105.0,3781.0,0.0
1.0,278.0,3895.0,0.0
1.0,163.0,3825.0,0.0
1.0,252.0,4255.0,0.0
1.0,792.0,4751.0,0.0
1.0,19.0,3699.0,0.0
1.0,153.0,3879.0,0.0
1.0,242.0,4009.0,0.0
1.0,5.0,3666.0,0.0
1.0,145.0,3798.0,0.0
1.0,126.0,3869.0,0.0
1.0,7.0,3667.0,0.0
1.0,1.0,3675.0,0.0
1.0,598.0,3983.0,0.0
1.0,963.0,4927.0,0.0
1.0,93.0,3762.0,0.0
1.0,4.0,3688.0,0.0
1.0,261.0,4078.0,0.0
1.0,175.0,3970.0,0.0
1.0,4.0,3684.0,0.0
1.0,1142.0,1167.0,0.0
1.0,76.0,3839.0,0.0
1.0,101.0,3804.0,0.0
1.0,1.0,3668.0,0.0
1.0,64.0,3765.0,0.0
1.0,17.0,419.0,0.0
1.0,8.0,3707.0,0.0
1.0,26.0,3718.0,0.0
1.0,188.0,3811.0,0.0
1.0,224.0,3969.0,0.0
1.0,36.0,3796.0,0.0
1.0,137.0,3976.0,0.0
1.0,296.0,4172.0,0.0
1.0,285.0,3957.0,0.0
1.0,546.0,4257.0,0.0
1.0,7.0,3672.0,0.0
1.0,327.0,3892.0,0.0
1.0,661.0,4796.0,0.0
1.0,217.0,3879.0,0.0
1.0,111.0,3853.0,0.0
1.0,201.0,3747.0,0.0
1.0,86.0,3737.0,0.0
1.0,196.0,3951.0,0.0
1.0,307.0,4281.0,0.0
1.0,12.0,3693.0,0.0
1.0,443.0,4107.0,0.0
1.0,318.0,4070.0,0.0
1.0,18.0,3693.0,0.0
1.0,18.0,3903.0,0.0
1.0,107.0,772.0,0.0
1.0,348.0,4027.0,0.0
1.0,167.0,7443.0,0.0
1.0,14.0,3706.0,0.0
1.0,530.0,4158.0,0.0
1.0,277.0,478.0,0.0
1.0,44.0,3715.0,0.0
1.0,84.0,650.0,0.0
1.0,1.0,3663.0,0.0
1.0,19.0,417.0,0.0
1.0,375.0,3998.0,0.0
1.0,322.0,7796.0,0.0
1.0,6.0,3684.0,0.0
1.0,40.0,3735.0,0.0
1.0,10.0,3682.0,0.0
1.0,47.0,3941.0,0.0
1.0,62.0,3819.0,0.0
1.0,144.0,3773.0,0.0
1.0,8.0,3765.0,0.0
1.0,169.0,3916.0,0.0
1.0,268.0,4110.0,0.0
1.0,169.0,3853.0,0.0
1.0,1179.0,4937.0,0.0
1.0,55.0,4007.0,0.0
1.0,273.0,3880.0,0.0
1.0,377.0,4154.0,0.0
1.0,589.0,4327.0,0.0
1.0,41.0,3766.0,0.0
1.0,170.0,3792.0,0.0
1.0,227.0,790.0,0.0
1.0,287.0,4071.0,0.0
1.0,13.0,3703.0,0.0
1.0,126.0,3852.0,0.0
1.0,85.0,3859.0,0.0
1.0,289.0,4048.0,0.0
1.0,141.0,3930.0,0.0
1.0,32.0,3734.0,0.0
1.0,88.0,3754.0,0.0
1.0,32.0,3691.0,0.0
1.0,625.0,4517.0,0.0
1.0,81.0,3823.0,0.0
1.0,95.0,3741.0,0.0
1.0,33.0,3691.0,0.0
1.0,182.0,3931.0,0.0
1.0,2.0,3667.0,0.0
1.0,258.0,4051.0,0.0
1.0,150.0,3881.0,0.0
1.0,24.0,3671.0,0.0
1.0,401.0,615.0,0.0
1.0,167.0,3845.0,0.0
1.0,1.0,3664.0,0.0
1.0,6.0,3683.0,0.0
1.0,394.0,3934.0,0.0
1.0,1.0,3663.0,0.0
1.0,27.0,3708.0,0.0
1.0,3.0,48.0,0.0
1.0,432.0,4240.0,0.0
1.0,188.0,3778.0,0.0
1.0,4.0,3682.0,0.0
1.0,12.0,3707.0,0.0
1.0,125.0,776.0,0.0
1.0,220.0,7530.0,0.0
1.0,17.0,3675.0,0.0
1.0,379.0,4285.0,0.0
1.0,74.0,3779.0,0.0
1.0,417.0,4242.0,0.0
1.0,18.0,3903.0,0.0
1.0,353.0,3989.0,0.0
1.0,146.0,3966.0,0.0
1.0,50.0,3789.0,0.0
1.0,53.0,3731.0,0.0
1.0,152.0,4092.0,0.0
1.0,343.0,15109.0,0.0
1.0,218.0,4032.0,0.0
1.0,248.0,4089.0,0.0
1.0,431.0,4027.0,0.0
1.0,107.0,3932.0,0.0
1.0,8.0,3675.0,0.0
1.0,185.0,3878.0,0.0
1.0,28.0,3693.0,0.0
1.0,184.0,3854.0,0.0
1.0,115.0,3898.0,0.0
1.0,240.0,3986.0,0.0
1.0,144.0,3920.0,0.0
1.0,65.0,3850.0,0.0
1.0,111.0,3790.0,0.0
1.0,573.0,4074.0,0.0
1.0,573.0,4501.0,0.0
1.0,208.0,640.0,0.0
1.0,2.0,3665.0,0.0
1.0,5.0,3667.0,0.0
1.0,388.0,4252.0,0.0
1.0,101.0,3778.0,0.0
1.0,123.0,3792.0,0.0
1.0,107.0,3932.0,0.0
1.0,120.0,3798.0,0.0
1.0,199.0,3772.0,0.0
1.0,129.0,3881.0,0.0
1.0,13.0,3689.0,0.0
1.0,13.0,426.0,0.0
1.0,240.0,3935.0,0.0
1.0,387.0,4130.0,0.0
1.0,567.0,3954.0,0.0
1.0,230.0,693.0,0.0
1.0,137.0,3942.0,0.0
1.0,339.0,3949.0,0.0
1.0,197.0,4023.0,0.0
1.0,611.0,4131.0,0.0
1.0,3.0,3672.0,0.0
1.0,81.0,651.0,0.0
1.0,18.0,3787.0,0.0
1.0,331.0,4069.0,0.0
1.0,32.0,3719.0,0.0
1.0,240.0,3944.0,0.0
1.0,761.0,4785.0,0.0
1.0,121.0,3773.0,0.0
1.0,624.0,4059.0,0.0
1.0,138.0,3951.0,0.0
1.0,19.0,3775.0,0.0
1.0,152.0,3944.0,0.0
1.0,82.0,3804.0,0.0
1.0,236.0,692.0,0.0
1.0,153.0,3851.0,0.0
1.0,192.0,3746.0,0.0
1.0,107.0,3932.0,0.0
1.0,77.0,3722.0,0.0
1.0,8.0,3678.0,0.0
1.0,2.0,3669.0,0.0
1.0,144.0,3946.0,0.0
1.0,582.0,4138.0,0.0
1.0,715.0,4471.0,0.0
1.0,381.0,4336.0,0.0
1.0,17.0,3722.0,0.0
1.0,144.0,3858.0,0.0
1.0,28.0,3785.0,0.0
1.0,126.0,3847.0,0.0
1.0,73.0,3853.0,0.0
1.0,3.0,3665.0,0.0
1.0,27.0,3674.0,0.0
1.0,183.0,4042.0,0.0
1.0,294.0,4171.0,0.0
1.0,160.0,3790.0,0.0
1.0,85.0,3764.0,0.0
1.0,37.0,3690.0,0.0
1.0,1.0,3666.0,0.0
1.0,67.0,497.0,0.0
1.0,534.0,11491.0,0.0
1.0,61.0,3857.0,0.0
1.0,103.0,3796.0,0.0
1.0,0.0,378.0,0.0
1.0,246.0,3906.0,0.0
1.0,54.0,3735.0,0.0
1.0,120.0,513.0,0.0
1.0,207.0,3805.0,0.0
1.0,320.0,4006.0,0.0
1.0,77.0,3716.0,0.0
1.0,209.0,3882.0,0.0
1.0,19.0,3906.0,0.0
1.0,379.0,4281.0,0.0
1.0,209.0,593.0,0.0
1.0,121.0,3924.0,0.0
1.0,10.0,3708.0,0.0
1.0,8.0,3690.0,0.0
1.0,73.0,3842.0,0.0
1.0,311.0,4186.0,0.0
1.0,290.0,4015.0,0.0
1.0,181.0,3874.0,0.0
1.0,85.0,632.0,0.0
1.0,206.0,3824.0,0.0
1.0,197.0,3827.0,0.0
1.0,13.0,3683.0,0.0
1.0,39.0,3722.0,0.0
1.0,401.0,3861.0,0.0
1.0,178.0,3917.0,0.0
1.0,177.0,4086.0,0.0
1.0,77.0,187.0,0.0
1.0,2.0,3665.0,0.0
1.0,2.0,3668.0,0.0
1.0,392.0,4064.0,0.0
1.0,200.0,3989.0,0.0
1.0,169.0,3917.0,0.0
1.0,288.0,858.0,0.0
1.0,25.0,3746.0,0.0
1.0,427.0,4113.0,0.0
1.0,97.0,3807.0,0.0
1.0,67.0,3882.0,0.0
1.0,67.0,3759.0,0.0
1.0,61.0,3696.0,0.0
1.0,196.0,11175.0,0.0
1.0,1032.0,4392.0,0.0
1.0,34.0,3738.0,0.0
1.0,217.0,3968.0,0.0
1.0,219.0,4127.0,0.0
1.0,378.0,3934.0,0.0
1.0,145.0,3902.0,0.0
1.0,53.0,3799.0,0.0
1.0,846.0,4717.0,0.0
1.0,216.0,202.0,0.0
1.0,112.0,3804.0,0.0
1.0,69.0,3757.0,0.0
1.0,379.0,4160.0,0.0
1.0,371.0,4075.0,0.0
1.0,1.0,3667.0,0.0
1.0,337.0,3791.0,0.0
1.0,156.0,3822.0,0.0
1.0,140.0,3856.0,0.0
1.0,15.0,3726.0,0.0
1.0,587.0,4683.0,0.0
1.0,583.0,994.0,0.0
1.0,117.0,3825.0,0.0
1.0,68.0,3720.0,0.0
1.0,424.0,4104.0,0.0
1.0,109.0,79.0,0.0
1.0,44.0,3838.0,0.0
1.0,89.0,3765.0,0.0
1.0,1.0,3664.0,0.0
1.0,463.0,4643.0,0.0
1.0,111.0,3745.0,0.0
1.0,168.0,4107.0,0.0
1.0,393.0,4212.0,0.0
1.0,1.0,3666.0,0.0
1.0,70.0,3848.0,0.0
1.0,20.0,3730.0,0.0
1.0,59.0,3861.0,0.0
1.0,448.0,4230.0,0.0
1.0,15.0,3686.0,0.0
1.0,107.0,3932.0,0.0
1.0,19.0,3699.0,0.0
1.0,389.0,4093.0,0.0
1.0,389.0,4092.0,0.0
1.0,19.0,3677.0,0.0
1.0,469.0,4225.0,0.0
1.0,386.0,4097.0,0.0
1.0,258.0,1445.0,0.0
1.0,56.0,3727.0,0.0
1.0,121.0,3776.0,0.0
1.0,123.0,3832.0,0.0
1.0,15.0,416.0,0.0
1.0,1.0,3667.0,0.0
1.0,49.0,3955.0,0.0
1.0,76.0,3754.0,0.0
1.0,68.0,3724.0,0.0
1.0,72.0,3764.0,0.0
1.0,0.0,380.0,0.0
1.0,41.0,7599.0,0.0
1.0,44.0,539.0,0.0
1.0,617.0,4295.0,0.0
1.0,951.0,4199.0,0.0
1.0,26.0,3701.0,0.0
1.0,625.0,944.0,0.0
1.0,3.0,3676.0,0.0
1.0,513.0,4180.0,0.0
1.0,301.0,465.0,0.0
1.0,486.0,4321.0,0.0
1.0,54.0,3731.0,0.0
1.0,84.0,3852.0,0.0
1.0,4.0,46.0,0.0
1.0,200.0,583.0,0.0
1.0,278.0,3774.0,0.0
1.0,36.0,3721.0,0.0
1.0,345.0,988.0,0.0
1.0,69.0,3840.0,0.0
1.0,250.0,3996.0,0.0
1.0,8.0,3669.0,0.0
1.0,651.0,4285.0,0.0
1.0,110.0,3885.0,0.0
1.0,226.0,3909.0,0.0
1.0,15.0,3680.0,0.0
1.0,24.0,3914.0,0.0
1.0,68.0,3908.0,0.0
1.0,117.0,3764.0,0.0
1.0,1.0,3669.0,0.0
1.0,438.0,4118.0,0.0
1.0,872.0,4774.0,0.0
1.0,1.0,3669.0,0.0
1.0,5.0,3688.0,0.0
1.0,17.0,3686.0,0.0
1.0,281.0,699.0,0.0
1.0,238.0,4027.0,0.0
1.0,417.0,4454.0,0.0
1.0,401.0,4068.0,0.0
1.0,12.0,3685.0,0.0
1.0,9.0,3704.0,0.0
1.0,139.0,4113.0,0.0
1.0,69.0,3758.0,0.0
1.0,840.0,4449.0,0.0
1.0,61.0,3688.0,0.0
1.0,226.0,3843.0,0.0
1.0,21.0,3676.0,0.0
1.0,6.0,3763.0,0.0
1.0,162.0,3825.0,0.0
1.0,18.0,3669.0,0.0
1.0,55.0,470.0,0.0
1.0,112.0,3842.0,0.0
1.0,239.0,7663.0,0.0
1.0,287.0,4012.0,0.0
1.0,281.0,4156.0,0.0
1.0,54.0,433.0,0.0
1.0,1.0,3667.0,0.0
1.0,184.0,680.0,0.0
1.0,163.0,3963.0,0.0
1.0,149.0,3859.0,0.0
1.0,65.0,3716.0,0.0
1.0,22.0,91.0,0.0
1.0,227.0,3873.0,0.0
1.0,1.0,3670.0,0.0
1.0,881.0,4605.0,0.0
1.0,101.0,3852.0,0.0
1.0,1.0,3664.0,0.0
1.0,18.0,3676.0,0.0
1.0,467.0,4106.0,0.0
1.0,5.0,3671.0,0.0
1.0,30.0,665.0,0.0
1.0,364.0,4129.0,0.0
1.0,423.0,4029.0,0.0
1.0,320.0,3908.0,0.0
1.0,69.0,3722.0,0.0
1.0,1353.0,12465.0,0.0
1.0,59.0,468.0,0.0
1.0,356.0,4051.0,0.0
1.0,44.0,23.0,0.0
1.0,335.0,4210.0,0.0
1.0,233.0,733.0,0.0
1.0,26.0,3687.0,0.0
1.0,229.0,3918.0,0.0
1.0,16.0,7342.0,0.0
1.0,447.0,4131.0,0.0
1.0,88.0,3831.0,0.0
1.0,215.0,4020.0,0.0
1.0,2.0,3669.0,0.0
1.0,222.0,3871.0,0.0
1.0,33.0,3722.0,0.0
1.0,29.0,3682.0,0.0
1.0,363.0,4134.0,0.0
1.0,370.0,3901.0,0.0
1.0,311.0,3978.0,0.0
1.0,357.0,11725.0,0.0
1.0,95.0,3815.0,0.0
1.0,273.0,7517.0,0.0
1.0,174.0,3914.0,0.0
1.0,7.0,3687.0,0.0
1.0,82.0,3947.0,0.0
1.0,106.0,3896.0,0.0
1.0,38.0,3700.0,0.0
1.0,65.0,3774.0,0.0
1.0,1.0,3664.0,0.0
1.0,129.0,3829.0,0.0
1.0,134.0,3727.0,0.0
1.0,324.0,4040.0,0.0
1.0,1.0,3663.0,0.0
1.0,304.0,4042.0,0.0
1.0,266.0,4134.0,0.0
1.0,499.0,4080.0,0.0
1.0,145.0,3774.0,0.0
1.0,5.0,3702.0,0.0
1.0,179.0,467.0,0.0
1.0,22.0,3700.0,0.0
1.0,143.0,7486.0,0.0
1.0,408.0,4244.0,0.0
1.0,253.0,277.0,0.0
1.0,68.0,3811.0,0.0
1.0,43.0,3717.0,0.0
1.0,102.0,3823.0,0.0
1.0,25.0,3706.0,0.0
1.0,370.0,851.0,0.0
1.0,108.0,683.0,0.0
1.0,749.0,4595.0,0.0
1.0,337.0,3791.0,0.0
1.0,239.0,4031.0,0.0
1.0,16.0,397.0,0.0
1.0,142.0,3805.0,0.0
1.0,209.0,591.0,0.0
1.0,727.0,4474.0,0.0
1.0,747.0,4389.0,0.0
1.0,52.0,3941.0,0.0
1.0,12.0,3684.0,0.0
1.0,33.0,3685.0,0.0
1.0,139.0,3829.0,0.0
1.0,144.0,3935.0,0.0
1.0,544.0,4245.0,0.0
1.0,77.0,3831.0,0.0
1.0,18.0,3902.0,0.0
1.0,410.0,4037.0,0.0
1.0,1.0,3668.0,0.0
1.0,416.0,837.0,0.0
1.0,352.0,4067.0,0.0
1.0,253.0,440.0,0.0
1.0,150.0,3878.0,0.0
1.0,276.0,3847.0,0.0
1.0,121.0,3968.0,0.0
1.0,250.0,3974.0,0.0
1.0,473.0,3942.0,0.0
1.0,83.0,3769.0,0.0
1.0,0.0,0.0,0.0
1.0,536.0,4238.0,0.0
1.0,546.0,4298.0,0.0
1.0,116.0,3804.0,0.0
1.0,21.0,3904.0,0.0
1.0,135.0,3828.0,0.0
1.0,3.0,383.0,0.0
1.0,1209.0,7614.0,0.0
1.0,472.0,4144.0,0.0
1.0,107.0,3948.0,0.0
1.0,1.0,3663.0,0.0
1.0,220.0,3857.0,0.0
1.0,31.0,3718.0,0.0
1.0,79.0,3956.0,0.0
1.0,1209.0,7614.0,0.0
1.0,43.0,3688.0,0.0
1.0,1.0,3663.0,0.0
1.0,12.0,23.0,0.0
1.0,294.0,3860.0,0.0
1.0,121.0,3950.0,0.0
1.0,19.0,3903.0,0.0
1.0,301.0,4013.0,0.0
1.0,1209.0,7614.0,0.0
1.0,191.0,496.0,0.0
1.0,162.0,3894.0,0.0
1.0,21.0,3725.0,0.0
1.0,1209.0,7614.0,0.0
1.0,252.0,646.0,0.0
1.0,3.0,3665.0,0.0
1.0,154.0,3904.0,0.0
1.0,1209.0,7614.0,0.0
1.0,3.0,3677.0,0.0
1.0,19.0,3769.0,0.0
1.0,436.0,4184.0,0.0
1.0,37.0,3943.0,0.0
1.0,185.0,3961.0,0.0
1.0,1209.0,7614.0,0.0
1.0,3125.0,351.0,0.0
1.0,218.0,3918.0,0.0
1.0,644.0,4310.0,0.0
1.0,257.0,4032.0,0.0
1.0,47.0,3706.0,0.0
1.0,1209.0,7614.0,0.0
1.0,164.0,3821.0,0.0
1.0,30.0,3688.0,0.0
1.0,70.0,3773.0,0.0
1.0,11.0,3677.0,0.0
1.0,1209.0,7614.0,0.0
1.0,162.0,3854.0,0.0
1.0,25.0,3746.0,0.0
1.0,1209.0,7614.0,0.0
1.0,344.0,4036.0,0.0
1.0,22.0,3700.0,0.0
1.0,502.0,915.0,0.0
1.0,1209.0,7614.0,0.0
1.0,25.0,3713.0,0.0
1.0,116.0,4024.0,0.0
1.0,206.0,670.0,0.0
1.0,457.0,3966.0,0.0
1.0,470.0,4419.0,0.0
1.0,84.0,3981.0,0.0
1.0,218.0,4297.0,0.0
1.0,10.0,3677.0,0.0
1.0,5.0,390.0,0.0
1.0,385.0,4297.0,0.0
1.0,69.0,3765.0,0.0
1.0,1209.0,7614.0,0.0
1.0,328.0,3990.0,0.0
1.0,439.0,4283.0,0.0
1.0,3.0,3668.0,0.0
1.0,94.0,462.0,0.0
1.0,207.0,3906.0,0.0
1.0,1209.0,7614.0,0.0
1.0,106.0,3939.0,0.0
1.0,393.0,922.0,0.0
1.0,523.0,499.0,0.0
1.0,35.0,3692.0,0.0
1.0,305.0,623.0,0.0
1.0,470.0,4197.0,0.0
1.0,1209.0,7614.0,0.0
1.0,1.0,386.0,0.0
1.0,165.0,3950.0,0.0
1.0,164.0,3884.0,0.0
1.0,24.0,3671.0,0.0
1.0,150.0,11246.0,0.0
1.0,306.0,4086.0,0.0
1.0,44.0,52.0,0.0
1.0,1209.0,7614.0,0.0
1.0,19.0,19.0,0.0
1.0,1.0,3663.0,0.0
1.0,6.0,3674.0,0.0
1.0,174.0,3934.0,0.0
1.0,150.0,240.0,0.0
1.0,194.0,4462.0,0.0
1.0,249.0,4073.0,0.0
1.0,1209.0,7614.0,0.0
1.0,259.0,643.0,0.0
1.0,1209.0,7614.0,0.0
1.0,68.0,3831.0,0.0
1.0,1.0,3666.0,0.0
1.0,385.0,4292.0,0.0
1.0,65.0,3697.0,0.0
1.0,112.0,3818.0,0.0
1.0,283.0,769.0,0.0
1.0,41.0,3701.0,0.0
1.0,1209.0,7614.0,0.0
1.0,283.0,7636.0,0.0
1.0,75.0,3857.0,0.0
1.0,274.0,4027.0,0.0
1.0,140.0,3912.0,0.0
1.0,108.0,7513.0,0.0
1.0,259.0,4003.0,0.0
1.0,1209.0,7614.0,0.0
1.0,479.0,4135.0,0.0
1.0,1.0,3672.0,0.0
1.0,243.0,3899.0,0.0
1.0,38.0,3767.0,0.0
1.0,57.0,3947.0,0.0
1.0,823.0,4479.0,0.0
1.0,63.0,3749.0,0.0
1.0,7.0,3693.0,0.0
1.0,1209.0,7614.0,0.0
1.0,118.0,3755.0,0.0
1.0,287.0,3948.0,0.0
1.0,2.0,3671.0,0.0
1.0,24.0,3716.0,0.0
1.0,368.0,4376.0,0.0
1.0,173.0,3999.0,0.0
